Clave,Producto,Id Sucursal,Fecha Pedido,Cantidad,Importe s/impuesto,Existencia
10000001872,BRA PRESIDENTE CLASICO 1.750 1LS,0905,2022-03-30,,,6.0
10000001873,BRA PRESIDENTE CLASICO 200ML,0905,2022-03-30,,,36.0
10000001917,VT BERONIA CRIANZA 750ML,0905,2022-03-30,,,4.0
10000001917,VT BERONIA CRIANZA 750ML,0905,2022-03-30,,,12.0
10000001919,VT BERONIA RESERVA 750ML,0905,2022-03-30,,,22.0
10000002013,VT CABERNET SAUVIGNON XA DOMECQ 375ML,0905,2022-03-30,,,12.0
10000002014,VT CABERNET SAUVIGNON XA DOMECQ 750ML,0905,2022-03-30,,,39.0
10000002044,VT CHAT DOMECQ COSECHA SELECCIONADA750 M,0905,2022-03-30,,,20.0
10000002404,VT VIÑAS DEL VERO CRIANZA 750ML,0905,2022-03-30,,,3.0
10000002801,BRA PRESIDENTE CLASICO 700ML,0905,2022-03-30,,,36.0
10000004129,BRA DON PEDRO CLASICO 750ML,0905,2022-03-30,,,23.0
10000004293,BRA DON PEDRO CLASICO 1L,0905,2022-03-30,,,12.0
10000004577,MEZ ZIGNUM PLATINUM JOVEN 700 ML,0905,2022-03-30,,,6.0
10000004578,MEZ ZIGNUM REPOSADO 700ML,0905,2022-03-30,,,4.0
10000004602,VE VILARNAU BRUT 750ML,0905,2022-03-30,,,2.0
10000004603,VE VILARNAU SEMI-SEC 750ML,0905,2022-03-30,,,6.0
10000004762,GIN THE LONDON ORIGINAL BLUE 700ML,0905,2022-03-30,,,11.0
10000005705,MEZ ZIGNUM AÑEJO 750  ML,0905,2022-03-30,,,1.0
10000006027,MEZ SEÑORIO AÑEJO 750ML,0905,2022-03-30,,,12.0
10000006712,MEZ RECUERDO DE OAXACA JOVEN 250ML,0905,2022-03-30,,,2.0
10000006714,MEZ RECUERDO DE OAXACA JOVEN C/GU 750ML,0905,2022-03-30,,,7.0
10000006715,MEZ RECUERDO DE OAXACA BLANCO 750ML,0905,2022-03-30,,,15.0
10000006834,WHI JOHN BARR ETIQUETA NEGRA 750ML,0905,2022-03-30,,,10.0
10000010150,VT CARMENERE GRAN RVA LOS VASCOS 750ML,0905,2022-03-30,,,4.0
10000012180,BERONIA 1817R051,0905,2022-03-30,,,3.0
10000020812,GIN MEXICANA CANTERA VERDE 750ML,0905,2022-03-30,,,10.0
10000000072,ANIS ALCOHOLERA CHINCHON DULCE 1L,0906,2022-03-30,,,6.0
10000000073,ANIS ALCOHOLERA CHINCHON SECO 1L,0906,2022-03-30,,,11.0
10000000207,BRA AZTECA DE ORO 700ML,0906,2022-03-30,,,15.0
10000000216,BRA DON PEDRO 1.750ML,0906,2022-03-30,,,2.0
10000000217,BRA DON PEDRO 200ML,0906,2022-03-30,,,9.0
10000000220,BRA DON PEDRO RVA ESPECIAL 1L,0906,2022-03-30,,,18.0
10000000223,BRA FUNDADOR 700ML,0906,2022-03-30,,,11.0
10000000227,BRA LEPANTO 750ML,0906,2022-03-30,,,2.0
10000000240,BRA TERRY CENTENARIO 700ML,0906,2022-03-30,,,6.0
10000000595,JE TIO PEPE 750ML,0906,2022-03-30,,,19.0
10000000672,BRA DON PEDRO GRAN RVA ESP 200ML,0906,2022-03-30,,,11.0
10000001748,VR CABERNET SAUVIGNON LOS VASCOS 750ML,0906,2022-03-30,,,14.0
10000001873,BRA PRESIDENTE CLASICO 200ML,0906,2022-03-30,,,40.0
10000001917,VT BERONIA CRIANZA 750ML,0906,2022-03-30,,,19.0
10000001917,VT BERONIA CRIANZA 750ML,0906,2022-03-30,,,36.0
10000001919,VT BERONIA RESERVA 750ML,0906,2022-03-30,,,12.0
10000002014,VT CABERNET SAUVIGNON XA DOMECQ 750ML,0906,2022-03-30,,,7.0
10000002014,VT CABERNET SAUVIGNON XA DOMECQ 750ML,0906,2022-03-30,,,36.0
10000002044,VT CHAT DOMECQ COSECHA SELECCIONADA750 M,0906,2022-03-30,,,11.0
10000002801,BRA PRESIDENTE CLASICO 700ML,0906,2022-03-30,,,9.0
10000004129,BRA DON PEDRO CLASICO 750ML,0906,2022-03-30,,,3.0
10000004293,BRA DON PEDRO CLASICO 1L,0906,2022-03-30,,,22.0
10000004577,MEZ ZIGNUM PLATINUM JOVEN 700 ML,0906,2022-03-30,,,5.0
10000004603,VE VILARNAU SEMI-SEC 750ML,0906,2022-03-30,,,6.0
10000004603,VE VILARNAU SEMI-SEC 750ML,0906,2022-03-30,,,-12.0
10000004762,GIN THE LONDON ORIGINAL BLUE 700ML,0906,2022-03-30,,,6.0
10000005705,MEZ ZIGNUM AÑEJO 750  ML,0906,2022-03-30,,,4.0
10000006025,MEZ SEÑORIO JOVEN 750ML,0906,2022-03-30,,,6.0
10000006027,MEZ SEÑORIO AÑEJO 750ML,0906,2022-03-30,,,11.0
10000006612,WHI DALMORE 15 AÑOS 700ML,0906,2022-03-30,,,2.0
10000006714,MEZ RECUERDO DE OAXACA JOVEN C/GU 750ML,0906,2022-03-30,,,10.0
10000006715,MEZ RECUERDO DE OAXACA BLANCO 750ML,0906,2022-03-30,,,12.0
10000006834,WHI JOHN BARR ETIQUETA NEGRA 750ML,0906,2022-03-30,,,9.0
10000010156,VT ENTRELINEAS 750ML,0906,2022-03-30,,,12.0
10000016711,LI LOS REYES 900ML,0906,2022-03-30,,,4.0
10000020812,GIN MEXICANA CANTERA VERDE 750ML,0906,2022-03-30,,,11.0
10000000072,ANIS ALCOHOLERA CHINCHON DULCE 1L,0907,2022-03-30,,,3.0
10000000072,ANIS ALCOHOLERA CHINCHON DULCE 1L,0907,2022-03-30,,,12.0
10000000073,ANIS ALCOHOLERA CHINCHON SECO 1L,0907,2022-03-30,,,7.0
10000000207,BRA AZTECA DE ORO 700ML,0907,2022-03-30,,,47.0
10000000216,BRA DON PEDRO 1.750ML,0907,2022-03-30,,,12.0
10000000217,BRA DON PEDRO 200ML,0907,2022-03-30,,,19.0
10000000218,BRA DON PEDRO RESERVA ESP 500ML,0907,2022-03-30,,,9.0
10000000219,BRA DON PEDRO 750ML,0907,2022-03-30,,,12.0
10000000220,BRA DON PEDRO RVA ESPECIAL 1L,0907,2022-03-30,,,20.0
10000000231,BRA PRESIDENTE SOLERA 700ML,0907,2022-03-30,,,2.0
10000000240,BRA TERRY CENTENARIO 700ML,0907,2022-03-30,,,6.0
10000000595,JE TIO PEPE 750ML,0907,2022-03-30,,,32.0
10000000672,BRA DON PEDRO GRAN RVA ESP 200ML,0907,2022-03-30,,,21.0
10000001492,VB BLANC DE BLANCS  XA DOMECQ 750ML,0907,2022-03-30,,,34.0
10000001872,BRA PRESIDENTE CLASICO 1.750 1LS,0907,2022-03-30,,,2.0
10000001873,BRA PRESIDENTE CLASICO 200ML,0907,2022-03-30,,,42.0
10000001917,VT BERONIA CRIANZA 750ML,0907,2022-03-30,,,38.0
10000001919,VT BERONIA RESERVA 750ML,0907,2022-03-30,,,12.0
10000002013,VT CABERNET SAUVIGNON XA DOMECQ 375ML,0907,2022-03-30,,,24.0
10000002014,VT CABERNET SAUVIGNON XA DOMECQ 750ML,0907,2022-03-30,,,42.0
10000002044,VT CHAT DOMECQ COSECHA SELECCIONADA750 M,0907,2022-03-30,,,16.0
10000002404,VT VIÑAS DEL VERO CRIANZA 750ML,0907,2022-03-30,,,24.0
10000002801,BRA PRESIDENTE CLASICO 700ML,0907,2022-03-30,,,35.0
10000004129,BRA DON PEDRO CLASICO 750ML,0907,2022-03-30,,,23.0
10000004293,BRA DON PEDRO CLASICO 1L,0907,2022-03-30,,,24.0
10000004577,MEZ ZIGNUM PLATINUM JOVEN 700 ML,0907,2022-03-30,,,4.0
10000004578,MEZ ZIGNUM REPOSADO 700ML,0907,2022-03-30,,,7.0
10000004602,VE VILARNAU BRUT 750ML,0907,2022-03-30,,,4.0
10000004603,VE VILARNAU SEMI-SEC 750ML,0907,2022-03-30,,,12.0
10000004762,GIN THE LONDON ORIGINAL BLUE 700ML,0907,2022-03-30,,,7.0
10000005705,MEZ ZIGNUM AÑEJO 750  ML,0907,2022-03-30,,,6.0
10000006025,MEZ SEÑORIO JOVEN 750ML,0907,2022-03-30,,,11.0
10000006027,MEZ SEÑORIO AÑEJO 750ML,0907,2022-03-30,,,12.0
10000006712,MEZ RECUERDO DE OAXACA JOVEN 250ML,0907,2022-03-30,,,18.0
10000006714,MEZ RECUERDO DE OAXACA JOVEN C/GU 750ML,0907,2022-03-30,,,30.0
10000006715,MEZ RECUERDO DE OAXACA BLANCO 750ML,0907,2022-03-30,,,22.0
10000006834,WHI JOHN BARR ETIQUETA NEGRA 750ML,0907,2022-03-30,,,19.0
10000012180,BERONIA 1817R051,0907,2022-03-30,,,3.0
10000020812,GIN MEXICANA CANTERA VERDE 750ML,0907,2022-03-30,,,8.0
10000000072,ANIS ALCOHOLERA CHINCHON DULCE 1L,0908,2022-03-30,,,12.0
10000000073,ANIS ALCOHOLERA CHINCHON SECO 1L,0908,2022-03-30,,,15.0
10000000207,BRA AZTECA DE ORO 700ML,0908,2022-03-30,,,86.0
10000000216,BRA DON PEDRO 1.750ML,0908,2022-03-30,,,8.0
10000000217,BRA DON PEDRO 200ML,0908,2022-03-30,,,23.0
10000000218,BRA DON PEDRO RESERVA ESP 500ML,0908,2022-03-30,,,12.0
10000000219,BRA DON PEDRO 750ML,0908,2022-03-30,,,12.0
10000000220,BRA DON PEDRO RVA ESPECIAL 1L,0908,2022-03-30,,,9.0
10000000240,BRA TERRY CENTENARIO 700ML,0908,2022-03-30,,,6.0
10000000595,JE TIO PEPE 750ML,0908,2022-03-30,,,42.0
10000001492,VB BLANC DE BLANCS  XA DOMECQ 750ML,0908,2022-03-30,,,16.0
10000001872,BRA PRESIDENTE CLASICO 1.750 1LS,0908,2022-03-30,,,6.0
10000001873,BRA PRESIDENTE CLASICO 200ML,0908,2022-03-30,,,30.0
10000001917,VT BERONIA CRIANZA 750ML,0908,2022-03-30,,,39.0
10000001918,VT BERONIA GRAN RESERVA 750ML,0908,2022-03-30,,,34.0
10000002013,VT CABERNET SAUVIGNON XA DOMECQ 375ML,0908,2022-03-30,,,11.0
10000002014,VT CABERNET SAUVIGNON XA DOMECQ 750ML,0908,2022-03-30,,,63.0
10000002044,VT CHAT DOMECQ COSECHA SELECCIONADA750 M,0908,2022-03-30,,,19.0
10000002404,VT VIÑAS DEL VERO CRIANZA 750ML,0908,2022-03-30,,,1.0
10000002801,BRA PRESIDENTE CLASICO 700ML,0908,2022-03-30,,,48.0
10000003960,VT MALBEC TABLA NUMERO UNO 750ML,0908,2022-03-30,,,3.0
10000004129,BRA DON PEDRO CLASICO 750ML,0908,2022-03-30,,,50.0
10000004293,BRA DON PEDRO CLASICO 1L,0908,2022-03-30,,,46.0
10000004577,MEZ ZIGNUM PLATINUM JOVEN 700 ML,0908,2022-03-30,,,-1.0
10000004578,MEZ ZIGNUM REPOSADO 700ML,0908,2022-03-30,,,11.0
10000004603,VE VILARNAU SEMI-SEC 750ML,0908,2022-03-30,,,6.0
10000004762,GIN THE LONDON ORIGINAL BLUE 700ML,0908,2022-03-30,,,12.0
10000005705,MEZ ZIGNUM AÑEJO 750  ML,0908,2022-03-30,,,1.0
10000006025,MEZ SEÑORIO JOVEN 750ML,0908,2022-03-30,,,19.0
10000006026,MEZ SEÑORIO REPOSADO 750ML,0908,2022-03-30,,,1.0
10000006027,MEZ SEÑORIO AÑEJO 750ML,0908,2022-03-30,,,12.0
10000006610,WHI JURA PROPHECY 700ML,0908,2022-03-30,,,1.0
10000006712,MEZ RECUERDO DE OAXACA JOVEN 250ML,0908,2022-03-30,,,10.0
10000006714,MEZ RECUERDO DE OAXACA JOVEN C/GU 750ML,0908,2022-03-30,,,36.0
10000006715,MEZ RECUERDO DE OAXACA BLANCO 750ML,0908,2022-03-30,,,71.0
10000006834,WHI JOHN BARR ETIQUETA NEGRA 750ML,0908,2022-03-30,,,22.0
10000008336,ANIS CHINCHON SEMIDULCE CAMPECHA 1L,0908,2022-03-30,,,12.0
10000012198,THE LONDON NO. 1 1817R090,0908,2022-03-30,,,2.0
10000016711,LI LOS REYES 900ML,0908,2022-03-30,,,4.0
10000018588,VT DOMINIO FOURNIER CRIANZA 2016 750 ML,0908,2022-03-30,,,20.0
10000020812,GIN MEXICANA CANTERA VERDE 750ML,0908,2022-03-30,,,12.0
10000000072,ANIS ALCOHOLERA CHINCHON DULCE 1L,0909,2022-03-30,,,6.0
10000000073,ANIS ALCOHOLERA CHINCHON SECO 1L,0909,2022-03-30,,,14.0
10000000207,BRA AZTECA DE ORO 700ML,0909,2022-03-30,,,18.0
10000000216,BRA DON PEDRO 1.750ML,0909,2022-03-30,,,11.0
10000000217,BRA DON PEDRO 200ML,0909,2022-03-30,,,12.0
10000000218,BRA DON PEDRO RESERVA ESP 500ML,0909,2022-03-30,,,11.0
10000000220,BRA DON PEDRO RVA ESPECIAL 1L,0909,2022-03-30,,,12.0
10000000223,BRA FUNDADOR 700ML,0909,2022-03-30,,,10.0
10000000227,BRA LEPANTO 750ML,0909,2022-03-30,,,4.0
10000000231,BRA PRESIDENTE SOLERA 700ML,0909,2022-03-30,,,8.0
10000000240,BRA TERRY CENTENARIO 700ML,0909,2022-03-30,,,1.0
10000000240,BRA TERRY CENTENARIO 700ML,0909,2022-03-30,,,6.0
10000000595,JE TIO PEPE 750ML,0909,2022-03-30,,,18.0
10000000672,BRA DON PEDRO GRAN RVA ESP 200ML,0909,2022-03-30,,,19.0
10000001492,VB BLANC DE BLANCS  XA DOMECQ 750ML,0909,2022-03-30,,,14.0
10000001748,VR CABERNET SAUVIGNON LOS VASCOS 750ML,0909,2022-03-30,,,12.0
10000001873,BRA PRESIDENTE CLASICO 200ML,0909,2022-03-30,,,15.0
10000001917,VT BERONIA CRIANZA 750ML,0909,2022-03-30,,,26.0
10000001918,VT BERONIA GRAN RESERVA 750ML,0909,2022-03-30,,,8.0
10000001919,VT BERONIA RESERVA 750ML,0909,2022-03-30,,,17.0
10000002013,VT CABERNET SAUVIGNON XA DOMECQ 375ML,0909,2022-03-30,,,12.0
10000002014,VT CABERNET SAUVIGNON XA DOMECQ 750ML,0909,2022-03-30,,,9.0
10000002044,VT CHAT DOMECQ COSECHA SELECCIONADA750 M,0909,2022-03-30,,,12.0
10000002154,VT GRAN VOS RVA VIÑAS DEL VERO 750ML,0909,2022-03-30,,,6.0
10000002404,VT VIÑAS DEL VERO CRIANZA 750ML,0909,2022-03-30,,,5.0
10000002801,BRA PRESIDENTE CLASICO 700ML,0909,2022-03-30,,,7.0
10000002802,BRA PRESIDENTE CLASICO 500ML,0909,2022-03-30,,,12.0
10000004129,BRA DON PEDRO CLASICO 750ML,0909,2022-03-30,,,22.0
10000004293,BRA DON PEDRO CLASICO 1L,0909,2022-03-30,,,19.0
10000004577,MEZ ZIGNUM PLATINUM JOVEN 700 ML,0909,2022-03-30,,,6.0
10000004578,MEZ ZIGNUM REPOSADO 700ML,0909,2022-03-30,,,6.0
10000004602,VE VILARNAU BRUT 750ML,0909,2022-03-30,,,6.0
10000004603,VE VILARNAU SEMI-SEC 750ML,0909,2022-03-30,,,6.0
10000004762,GIN THE LONDON ORIGINAL BLUE 700ML,0909,2022-03-30,,,4.0
10000004861,VT PEDRO DOMECQ 1948 750ML,0909,2022-03-30,,,3.0
10000005705,MEZ ZIGNUM AÑEJO 750  ML,0909,2022-03-30,,,5.0
10000006025,MEZ SEÑORIO JOVEN 750ML,0909,2022-03-30,,,4.0
10000006027,MEZ SEÑORIO AÑEJO 750ML,0909,2022-03-30,,,12.0
10000006714,MEZ RECUERDO DE OAXACA JOVEN C/GU 750ML,0909,2022-03-30,,,14.0
10000006715,MEZ RECUERDO DE OAXACA BLANCO 750ML,0909,2022-03-30,,,18.0
10000006834,WHI JOHN BARR ETIQUETA NEGRA 750ML,0909,2022-03-30,,,8.0
10000020812,GIN MEXICANA CANTERA VERDE 750ML,0909,2022-03-30,,,10.0
10000000072,ANIS ALCOHOLERA CHINCHON DULCE 1L,1001,2022-03-30,,,16.0
10000000073,ANIS ALCOHOLERA CHINCHON SECO 1L,1001,2022-03-30,,,15.0
10000000207,BRA AZTECA DE ORO 700ML,1001,2022-03-30,,,22.0
10000000216,BRA DON PEDRO 1.750ML,1001,2022-03-30,,,5.0
10000000218,BRA DON PEDRO RESERVA ESP 500ML,1001,2022-03-30,,,9.0
10000000219,BRA DON PEDRO 750ML,1001,2022-03-30,,,2.0
10000000220,BRA DON PEDRO RVA ESPECIAL 1L,1001,2022-03-30,,,16.0
10000000223,BRA FUNDADOR 700ML,1001,2022-03-30,,,23.0
10000000231,BRA PRESIDENTE SOLERA 700ML,1001,2022-03-30,,,24.0
10000000238,BRA TERRY 1900 700ML,1001,2022-03-30,,,9.0
10000000240,BRA TERRY CENTENARIO 700ML,1001,2022-03-30,,,17.0
10000000595,JE TIO PEPE 750ML,1001,2022-03-30,,,129.0
10000000672,BRA DON PEDRO GRAN RVA ESP 200ML,1001,2022-03-30,,,12.0
10000001492,VB BLANC DE BLANCS  XA DOMECQ 750ML,1001,2022-03-30,,,6.0
10000001572,VB CHATEAU DOMECQ COSECHA SELECC D750ML,1001,2022-03-30,,,1.0
10000001748,VR CABERNET SAUVIGNON LOS VASCOS 750ML,1001,2022-03-30,,,11.0
10000001872,BRA PRESIDENTE CLASICO 1.750 1LS,1001,2022-03-30,,,15.0
10000001917,VT BERONIA CRIANZA 750ML,1001,2022-03-30,,,12.0
10000001918,VT BERONIA GRAN RESERVA 750ML,1001,2022-03-30,,,6.0
10000001919,VT BERONIA RESERVA 750ML,1001,2022-03-30,,,7.0
10000002013,VT CABERNET SAUVIGNON XA DOMECQ 375ML,1001,2022-03-30,,,11.0
10000002044,VT CHAT DOMECQ COSECHA SELECCIONADA750 M,1001,2022-03-30,,,6.0
10000002410,VT LE DIX DE LOS VASCOS 750ML,1001,2022-03-30,,,3.0
10000002441,VT CARO DE LOS VASCOS 750ML,1001,2022-03-30,,,6.0
10000002801,BRA PRESIDENTE CLASICO 700ML,1001,2022-03-30,,,17.0
10000002802,BRA PRESIDENTE CLASICO 500ML,1001,2022-03-30,,,10.0
10000004129,BRA DON PEDRO CLASICO 750ML,1001,2022-03-30,,,13.0
10000004293,BRA DON PEDRO CLASICO 1L,1001,2022-03-30,,,7.0
10000004578,MEZ ZIGNUM REPOSADO 700ML,1001,2022-03-30,,,9.0
10000004602,VE VILARNAU BRUT 750ML,1001,2022-03-30,,,11.0
10000004603,VE VILARNAU SEMI-SEC 750ML,1001,2022-03-30,,,15.0
10000004762,GIN THE LONDON ORIGINAL BLUE 700ML,1001,2022-03-30,,,9.0
10000005705,MEZ ZIGNUM AÑEJO 750  ML,1001,2022-03-30,,,4.0
10000005787,VT BERONIA CRIANZA 375ML,1001,2022-03-30,,,7.0
10000006027,MEZ SEÑORIO AÑEJO 750ML,1001,2022-03-30,,,9.0
10000008336,ANIS CHINCHON SEMIDULCE CAMPECHA 1L,1001,2022-03-30,,,13.0
10000011848,VT PRIMUS CABERNET SAU 04 750ML,1001,2022-03-30,,,1.0
10000020812,GIN MEXICANA CANTERA VERDE 750ML,1001,2022-03-30,,,12.0
10000000072,ANIS ALCOHOLERA CHINCHON DULCE 1L,1002,2022-03-30,,,14.0
10000000207,BRA AZTECA DE ORO 700ML,1002,2022-03-30,,,14.0
10000000216,BRA DON PEDRO 1.750ML,1002,2022-03-30,,,5.0
10000000217,BRA DON PEDRO 200ML,1002,2022-03-30,,,18.0
10000000218,BRA DON PEDRO RESERVA ESP 500ML,1002,2022-03-30,,,9.0
10000000220,BRA DON PEDRO RVA ESPECIAL 1L,1002,2022-03-30,,,15.0
10000000223,BRA FUNDADOR 700ML,1002,2022-03-30,,,10.0
10000000231,BRA PRESIDENTE SOLERA 700ML,1002,2022-03-30,,,7.0
10000000238,BRA TERRY 1900 700ML,1002,2022-03-30,,,6.0
10000000240,BRA TERRY CENTENARIO 700ML,1002,2022-03-30,,,18.0
10000000595,JE TIO PEPE 750ML,1002,2022-03-30,,,6.0
10000000672,BRA DON PEDRO GRAN RVA ESP 200ML,1002,2022-03-30,,,5.0
10000000693,BRA PRESIDENTE SOLERA 940ML,1002,2022-03-30,,,8.0
10000001492,VB BLANC DE BLANCS  XA DOMECQ 750ML,1002,2022-03-30,,,30.0
10000001748,VR CABERNET SAUVIGNON LOS VASCOS 750ML,1002,2022-03-30,,,8.0
10000001873,BRA PRESIDENTE CLASICO 200ML,1002,2022-03-30,,,10.0
10000001917,VT BERONIA CRIANZA 750ML,1002,2022-03-30,,,16.0
10000001918,VT BERONIA GRAN RESERVA 750ML,1002,2022-03-30,,,6.0
10000001919,VT BERONIA RESERVA 750ML,1002,2022-03-30,,,3.0
10000002013,VT CABERNET SAUVIGNON XA DOMECQ 375ML,1002,2022-03-30,,,12.0
10000002014,VT CABERNET SAUVIGNON XA DOMECQ 750ML,1002,2022-03-30,,,44.0
10000002044,VT CHAT DOMECQ COSECHA SELECCIONADA750 M,1002,2022-03-30,,,16.0
10000002404,VT VIÑAS DEL VERO CRIANZA 750ML,1002,2022-03-30,,,2.0
10000002442,VT AMANCAYA DE LOS VASCOS 750ML,1002,2022-03-30,,,1.0
10000002801,BRA PRESIDENTE CLASICO 700ML,1002,2022-03-30,,,11.0
10000002802,BRA PRESIDENTE CLASICO 500ML,1002,2022-03-30,,,16.0
10000003827,VT PINOT NOIR VIÑAS DEL VERO SER LIM 750,1002,2022-03-30,,,6.0
10000003828,VT MERLOT VIÑAS DEL VERO SER LIM 750ML,1002,2022-03-30,,,5.0
10000003960,VT MALBEC TABLA NUMERO UNO 750ML,1002,2022-03-30,,,1.0
10000004129,BRA DON PEDRO CLASICO 750ML,1002,2022-03-30,,,3.0
10000004577,MEZ ZIGNUM PLATINUM JOVEN 700 ML,1002,2022-03-30,,,9.0
10000004578,MEZ ZIGNUM REPOSADO 700ML,1002,2022-03-30,,,17.0
10000004602,VE VILARNAU BRUT 750ML,1002,2022-03-30,,,9.0
10000004603,VE VILARNAU SEMI-SEC 750ML,1002,2022-03-30,,,9.0
10000004636,JE SOLERA 1847 375ML,1002,2022-03-30,,,6.0
10000004762,GIN THE LONDON ORIGINAL BLUE 700ML,1002,2022-03-30,,,10.0
10000005660,BRA BYASS 12 700ML,1002,2022-03-30,,,1.0
10000005787,VT BERONIA CRIANZA 375ML,1002,2022-03-30,,,16.0
10000006027,MEZ SEÑORIO AÑEJO 750ML,1002,2022-03-30,,,7.0
10000006714,MEZ RECUERDO DE OAXACA JOVEN C/GU 750ML,1002,2022-03-30,,,16.0
10000006715,MEZ RECUERDO DE OAXACA BLANCO 750ML,1002,2022-03-30,,,5.0
10000008336,ANIS CHINCHON SEMIDULCE CAMPECHA 1L,1002,2022-03-30,,,4.0
10000012180,BERONIA 1817R051,1002,2022-03-30,,,2.0
10000016711,LI LOS REYES 900ML,1002,2022-03-30,,,1.0
10000020812,GIN MEXICANA CANTERA VERDE 750ML,1002,2022-03-30,,,12.0
10000000072,ANIS ALCOHOLERA CHINCHON DULCE 1L,1003,2022-03-30,,,4.0
10000000073,ANIS ALCOHOLERA CHINCHON SECO 1L,1003,2022-03-30,,,14.0
10000000207,BRA AZTECA DE ORO 700ML,1003,2022-03-30,,,13.0
10000000216,BRA DON PEDRO 1.750ML,1003,2022-03-30,,,7.0
10000000217,BRA DON PEDRO 200ML,1003,2022-03-30,,,19.0
10000000218,BRA DON PEDRO RESERVA ESP 500ML,1003,2022-03-30,,,18.0
10000000219,BRA DON PEDRO 750ML,1003,2022-03-30,,,3.0
10000000220,BRA DON PEDRO RVA ESPECIAL 1L,1003,2022-03-30,,,8.0
10000000223,BRA FUNDADOR 700ML,1003,2022-03-30,,,17.0
10000000231,BRA PRESIDENTE SOLERA 700ML,1003,2022-03-30,,,15.0
10000000238,BRA TERRY 1900 700ML,1003,2022-03-30,,,1.0
10000000240,BRA TERRY CENTENARIO 700ML,1003,2022-03-30,,,12.0
10000000286,VB VERDEJO ALTOZANO 750ML,1003,2022-03-30,,,3.0
10000000595,JE TIO PEPE 750ML,1003,2022-03-30,,,17.0
10000000672,BRA DON PEDRO GRAN RVA ESP 200ML,1003,2022-03-30,,,19.0
10000000693,BRA PRESIDENTE SOLERA 940ML,1003,2022-03-30,,,5.0
10000001173,VT RESERVA REAL DOMECQ 750ML,1003,2022-03-30,,,1.0
10000001491,VB BLANC DE BLANCS XA DOMECQ 375ML,1003,2022-03-30,,,1.0
10000001492,VB BLANC DE BLANCS  XA DOMECQ 750ML,1003,2022-03-30,,,10.0
10000001548,VB CHARD LOS VASCOS 750ML,1003,2022-03-30,,,2.0
10000001748,VR CABERNET SAUVIGNON LOS VASCOS 750ML,1003,2022-03-30,,,12.0
10000001872,BRA PRESIDENTE CLASICO 1.750 1LS,1003,2022-03-30,,,6.0
10000001918,VT BERONIA GRAN RESERVA 750ML,1003,2022-03-30,,,7.0
10000001919,VT BERONIA RESERVA 750ML,1003,2022-03-30,,,8.0
10000001972,VT CABERNET SAUVIGNON LOS VASCOS 750ML,1003,2022-03-30,,,7.0
10000002013,VT CABERNET SAUVIGNON XA DOMECQ 375ML,1003,2022-03-30,,,8.0
10000002014,VT CABERNET SAUVIGNON XA DOMECQ 750ML,1003,2022-03-30,,,48.0
10000002044,VT CHAT DOMECQ COSECHA SELECCIONADA750 M,1003,2022-03-30,,,12.0
10000002147,VT LOS VASCOS CAB SAU GRAN RESERVA 750ML,1003,2022-03-30,,,4.0
10000002801,BRA PRESIDENTE CLASICO 700ML,1003,2022-03-30,,,32.0
10000002802,BRA PRESIDENTE CLASICO 500ML,1003,2022-03-30,,,17.0
10000004129,BRA DON PEDRO CLASICO 750ML,1003,2022-03-30,,,12.0
10000004293,BRA DON PEDRO CLASICO 1L,1003,2022-03-30,,,14.0
10000004577,MEZ ZIGNUM PLATINUM JOVEN 700 ML,1003,2022-03-30,,,9.0
10000004578,MEZ ZIGNUM REPOSADO 700ML,1003,2022-03-30,,,4.0
10000004603,VE VILARNAU SEMI-SEC 750ML,1003,2022-03-30,,,5.0
10000004762,GIN THE LONDON ORIGINAL BLUE 700ML,1003,2022-03-30,,,4.0
10000005660,BRA BYASS 12 700ML,1003,2022-03-30,,,12.0
10000005787,VT BERONIA CRIANZA 375ML,1003,2022-03-30,,,2.0
10000006027,MEZ SEÑORIO AÑEJO 750ML,1003,2022-03-30,,,16.0
10000006714,MEZ RECUERDO DE OAXACA JOVEN C/GU 750ML,1003,2022-03-30,,,23.0
10000006715,MEZ RECUERDO DE OAXACA BLANCO 750ML,1003,2022-03-30,,,18.0
10000008336,ANIS CHINCHON SEMIDULCE CAMPECHA 1L,1003,2022-03-30,,,5.0
10000016711,LI LOS REYES 900ML,1003,2022-03-30,,,11.0
10000020812,GIN MEXICANA CANTERA VERDE 750ML,1003,2022-03-30,,,6.0
10000000072,ANIS ALCOHOLERA CHINCHON DULCE 1L,1005,2022-03-30,,,18.0
10000000073,ANIS ALCOHOLERA CHINCHON SECO 1L,1005,2022-03-30,,,17.0
10000000207,BRA AZTECA DE ORO 700ML,1005,2022-03-30,,,8.0
10000000216,BRA DON PEDRO 1.750ML,1005,2022-03-30,,,6.0
10000000217,BRA DON PEDRO 200ML,1005,2022-03-30,,,21.0
10000000218,BRA DON PEDRO RESERVA ESP 500ML,1005,2022-03-30,,,22.0
10000000219,BRA DON PEDRO 750ML,1005,2022-03-30,,,10.0
10000000220,BRA DON PEDRO RVA ESPECIAL 1L,1005,2022-03-30,,,10.0
10000000223,BRA FUNDADOR 700ML,1005,2022-03-30,,,8.0
10000000231,BRA PRESIDENTE SOLERA 700ML,1005,2022-03-30,,,9.0
10000000240,BRA TERRY CENTENARIO 700ML,1005,2022-03-30,,,37.0
